address|city_state_zip|latitude|longitude
312 PENNSYLVANIA AVE SE|Washington, DC 20003|38.887206|-77.001502
1345 CONNECTICUT AVE NW|Washington, DC 20009|38.908494|-77.042316
525 8TH ST SE|WASHINGTON, DC 20003|38.881962|-76.9953419
2003 BLADENSBURG RD NE|Washington, DC 20018|38.917842|-76.97157299999999
3000 CONNECTICUT AVE NW|Washington, DC 20009|38.92987|-77.0555995
600 MARYLAND AVE SW|WASHINGTON, DC 20024|38.8862562|-77.0214644
1211 BRENTWOOD RD NE|Washington, DC 20018|38.920361|-76.989454
101 INDEPENDENCE AVE SE|Washington, DC 20003|38.8875924|-76.98850279999999
1101 4TH ST SW|WASHINGTON, DC 20024|38.8776872|-77.0179904
405 8TH ST SE 200|WASHINGTON, DC 20003|38.883507|-76.995243
1500 SOUTH CAPITOL ST SE SPC PPEDR|Washington, DC 20003|38.8831372|-76.9902276
1500 SOUTH CAPITOL ST SE SPC PORCH|Washington, DC 20003|38.8831372|-76.9902276
2550 M ST NW|Washington, DC 20037|38.904997|-77.05421299999999
342 15TH ST SE|WASHINGTON, DC 20003|38.8844133|-76.9836359
3475 14TH ST NW|Washington, DC 20010|38.934429|-77.0323714
1611 RHODE ISLAND AVE NE|Washington, DC 20018|38.926245|-76.981298
1213 BRENTWOOD RD NE|Washington, DC 20018|38.920361|-76.989454
1666 CONNECTICUT AVE NW|Washington, DC 20009|38.912322|-77.045446
1100 NEW JERSEY AVE SE|WASHINGTON, DC 20003|38.8769861|-77.0043029
1210 18th ST NW|WASHINGTON, DC 20003|38.906147|-77.042059
1901 9TH ST NE|WASHINGTON, DC 20018|38.915895|-76.993236
1330 U ST NW|WASHINGTON, DC 20009|38.916737|-77.030891
3131 RHODE ISLAND AVE NE BLDG|Washington, DC 20018|38.934704|-76.96371599999999
1700 EAST CAPITOL ST NE|WASHINGTON, DC 20003|38.8903188|-76.97943819999999
539 8TH ST SE|Washington, DC 20003|38.8815979|-76.9953419
315 G ST SE|Washington, DC 20003|38.880925|-77.00128
600 PENNSYLVANIA AVE SE|Washington, DC 20003|38.885729|-76.99766699999999
303 PENNSYLVANIA AVE SE|Washington, DC 20003|38.8866459|-77.0017724
2959 CARLTON AVE NE|WASHINGTON, DC 20018|38.929206|-76.96611399999999
1814 K ST NW|WASHINGTON, DC 20003|38.9023948|-77.0424499
1550 1ST ST SW|Washington, DC 20024|38.870895|-77.011849
2305 18TH ST NW UNIT 101|WASHINGTON, DC 20009|38.9198448|-77.04151209999999
84 T ST NW|WASHINGTON, DC 20018|38.9154545|-77.0119814
2544 VIRGINIA AVE NW|Washington, DC 20037|38.899652|-77.0548974
724 6TH ST SW APT 102|WASHINGTON, DC 20024|38.8805894|-77.01909669999999
1567 Maryland AVE NE|WASHINGTON, DC 20018|38.9010483|-76.9811191
1701 CORCORAN ST NW|Washington, DC 20009|38.912064|-77.0389579
2157 P ST NW|Washington, DC 20037|38.9028238|-77.0495011
305 PENNSYLVANIA AVE SE|Washington, DC 20003|38.8866|-77.0017419
655 PENNSYLVANIA AVE SE|Washington, DC 20003|38.884491|-76.996612
3222 GEORGIA AVE NW|Washington, DC 20010|38.930646|-77.0238679
2300 RHODE ISLAND AVE NE|WASHINGTON, DC 20018|38.93107440000001|-76.9721528
2113 RHODE ISLAND AVE NE|WASHINGTON, DC 20018|38.929595|-76.974222
2534 VIRGINIA AVE NW|Washington, DC 20037|38.8996507|-77.05489519999999
400 I ST SW|Washington, DC 20024|38.8789919|-77.01838599999999
2725 10TH ST NE|WASHINGTON, DC 20018|38.92500700000001|-76.9915879
3412 GEORGIA AVE NW|Washington, DC 20010|38.932384|-77.024146
2318 18TH PL NE|WASHINGTON, DC 20018|38.9206205|-76.9781199
3445 14TH ST NW|Washington, DC 20010|38.933296|-77.03237899999999
2300 N ST NW|WASHINGTON, DC 20037|38.90714|-77.0507652
516 23RD ST NW|Washington, DC 20037|38.8961156|-77.0501306
1421 V ST NW|WASHINGTON, DC 20009|38.918424|-77.03348199999999
1350 BRENTWOOD RD NE|Washington, DC 20018|38.9247636|-76.9863155
3418 11TH ST NW|Washington, DC 20010|38.9322609|-77.028663
1820 MONROE ST NE|WASHINGTON, DC 20018|38.933609|-76.97796799999999
824 NEW HAMPSHIRE AVE NW|Washington, DC 20037|38.9001476|-77.0525081
3155 MOUNT PLEASANT ST NW|Washington, DC 20010|38.9305632|-77.0380532
2100 2ND ST SW|WASHINGTON, DC 20024|38.8647094|-77.01364989999999
3313 11TH ST NW|WASHINGTON, DC 20010|38.93109|-77.02779699999999
1017 NEW JERSEY AVE SE|WASHINGTON, DC 20003|38.877861|-77.005116
3170 MOUNT PLEASANT ST NW|Washington, DC 20010|38.930799|-77.038434
1417 OTIS PL NW|Washington, DC 20010|38.9353028|-77.03335539999999
3021 GEORGIA AVE NW|WASHINGTON, DC 20010|38.928828|-77.022931
1539 PENNSYLVANIA AVE SE|Washington, DC 20003|38.87865000000001|-76.982378
3073 CANAL ST NW|Washington, DC 20007|38.904362|-77.06078099999999
515 8TH ST SE|WASHINGTON, DC 20003|38.882223|-76.9953419
1803 RHODE ISLAND AVE NE|Washington, DC 20018|38.9278991|-76.97805389999999
1432 PENNSYLVANIA AVE SE|Washington, DC 20003|38.880119|-76.98411
